peptide_id;protein_id
agilent_53666;agilent_36659
agilent_53980;agilent_36659
agilent_57301;agilent_36659
agilent_72659;agilent_36659
agilent_108901;agilent_36659
agilent_141647;agilent_36659
agilent_159629;agilent_36659
agilent_164235;agilent_36659
agilent_180758;agilent_36659
agilent_216524;agilent_36659
agilent_36661;agilent_36661
agilent_41520;agilent_36661
agilent_49279;agilent_36661
agilent_52605;agilent_36661
agilent_57400;agilent_36661
agilent_60397;agilent_36661
agilent_65470;agilent_36661
agilent_73006;agilent_36661
agilent_92030;agilent_36661
agilent_92170;agilent_36661
agilent_117184;agilent_36661
agilent_137424;agilent_36661
agilent_150269;agilent_36661
agilent_196176;agilent_36661
agilent_205375;agilent_36661
agilent_205565;agilent_36661
agilent_209681;agilent_36661
agilent_212203;agilent_36661
agilent_36662;agilent_36662
agilent_83745;agilent_36662
agilent_97630;agilent_36662
agilent_192326;agilent_36662
agilent_36663;agilent_36663
agilent_44218;agilent_36663
agilent_154485;agilent_36663
agilent_198330;agilent_36663
agilent_36665;agilent_36665
agilent_43319;agilent_36665
agilent_45526;agilent_36665
agilent_47347;agilent_36665
agilent_91202;agilent_36665
agilent_119532;agilent_36665
agilent_131583;agilent_36665
agilent_149050;agilent_36665
agilent_158616;agilent_36665
agilent_203731;agilent_36665
agilent_36672;agilent_36672
agilent_40315;agilent_36672
agilent_45830;agilent_36672
agilent_49990;agilent_36672
agilent_52862;agilent_36672
agilent_57236;agilent_36672
agilent_107322;agilent_36672
agilent_108601;agilent_36672
agilent_150897;agilent_36672
agilent_173304;agilent_36672
agilent_197521;agilent_36672
agilent_36676;agilent_36676
agilent_59973;agilent_36676
agilent_86765;agilent_36676
agilent_129271;agilent_36676
agilent_36677;agilent_36677
agilent_38518;agilent_36677
agilent_49649;agilent_36677
agilent_60872;agilent_36677
agilent_102238;agilent_36677
agilent_104882;agilent_36677
agilent_132689;agilent_36677
agilent_145724;agilent_36677
agilent_154395;agilent_36677
agilent_173107;agilent_36677
agilent_187666;agilent_36677
agilent_198737;agilent_36677
agilent_199494;agilent_36677
agilent_215776;agilent_36677
agilent_36685;agilent_36685
agilent_38591;agilent_36685
agilent_41630;agilent_36685
agilent_44588;agilent_36685
agilent_79645;agilent_36685
agilent_136957;agilent_36685
agilent_167146;agilent_36685
agilent_185344;agilent_36685
agilent_204164;agilent_36685
agilent_36690;agilent_36690
agilent_54718;agilent_36690
agilent_90021;agilent_36690
agilent_178494;agilent_36690
agilent_185161;agilent_36690
agilent_36691;agilent_36691
agilent_49194;agilent_36691
agilent_50896;agilent_36691
agilent_58319;agilent_36691
agilent_61729;agilent_36691
agilent_80404;agilent_36691
agilent_106941;agilent_36691
agilent_110360;agilent_36691
agilent_116814;agilent_36691
agilent_147315;agilent_36691
agilent_149442;agilent_36691
agilent_153204;agilent_36691
agilent_168909;agilent_36691
agilent_190395;agilent_36691
agilent_36692;agilent_36692
agilent_84422;agilent_36692
agilent_108597;agilent_36692
agilent_195959;agilent_36692
agilent_36693;agilent_36693
agilent_50530;agilent_36693
agilent_85993;agilent_36693
agilent_211177;agilent_36693
agilent_36695;agilent_36695
agilent_37011;agilent_36695
agilent_37477;agilent_36695
agilent_90147;agilent_36695
agilent_115089;agilent_36695
agilent_136210;agilent_36695
agilent_184058;agilent_36695
agilent_206489;agilent_36695
agilent_213825;agilent_36695
agilent_36697;agilent_36697
agilent_95367;agilent_36697
agilent_109465;agilent_36697
agilent_88603;agilent_36700
agilent_36709;agilent_36709
agilent_145808;agilent_36709
agilent_207551;agilent_36709
agilent_36713;agilent_36713
agilent_38437;agilent_36713
agilent_54278;agilent_36713
agilent_80080;agilent_36713
agilent_84209;agilent_36713
agilent_92122;agilent_36713
agilent_124688;agilent_36713
agilent_135870;agilent_36713
agilent_144059;agilent_36713
agilent_167144;agilent_36713
agilent_174934;agilent_36713
agilent_217220;agilent_36713
agilent_36714;agilent_36714
agilent_121589;agilent_36714
agilent_207188;agilent_36714
agilent_36718;agilent_36718
agilent_46681;agilent_36718
agilent_89315;agilent_36718
agilent_103019;agilent_36718
agilent_113359;agilent_36718
agilent_149497;agilent_36718
agilent_202391;agilent_36718
agilent_217348;agilent_36718
agilent_218533;agilent_36718
agilent_219508;agilent_36718
agilent_59619;agilent_36720
agilent_36721;agilent_36721
agilent_66223;agilent_36721
agilent_95938;agilent_36721
agilent_36723;agilent_36723
agilent_55245;agilent_36723
agilent_119626;agilent_36723
agilent_121072;agilent_36723
agilent_174230;agilent_36723
agilent_205393;agilent_36723
agilent_170485;agilent_36734
agilent_216548;agilent_36734
agilent_36742;agilent_36742
agilent_77678;agilent_36742
agilent_134631;agilent_36742
agilent_50658;agilent_36745
agilent_63649;agilent_36745
agilent_88805;agilent_36745
agilent_121310;agilent_36745
agilent_173114;agilent_36745
agilent_36747;agilent_36747
agilent_50236;agilent_36747
agilent_54325;agilent_36747
agilent_68297;agilent_36747
agilent_91948;agilent_36747
agilent_124834;agilent_36747
agilent_161541;agilent_36747
agilent_204947;agilent_36747
agilent_36752;agilent_36752
agilent_61095;agilent_36752
agilent_67065;agilent_36752
agilent_87165;agilent_36752
agilent_96352;agilent_36752
agilent_120331;agilent_36752
agilent_123585;agilent_36752
agilent_129329;agilent_36752
agilent_136621;agilent_36752
agilent_170678;agilent_36752
agilent_36758;agilent_36758
agilent_59776;agilent_36758
agilent_124975;agilent_36758
agilent_132090;agilent_36758
agilent_145142;agilent_36758
agilent_191625;agilent_36758
agilent_192032;agilent_36758
agilent_204063;agilent_36758
agilent_36760;agilent_36760
agilent_46247;agilent_36760
agilent_51365;agilent_36760
agilent_71424;agilent_36760
agilent_71702;agilent_36760
agilent_78378;agilent_36760
agilent_80397;agilent_36760
agilent_100884;agilent_36760
agilent_114610;agilent_36760
agilent_152248;agilent_36760
agilent_204240;agilent_36760
agilent_36761;agilent_36761
agilent_105496;agilent_36761
agilent_201632;agilent_36761
agilent_36766;agilent_36766
agilent_47965;agilent_36766
agilent_87614;agilent_36766
agilent_145883;agilent_36766
agilent_195831;agilent_36766
agilent_195929;agilent_36766
agilent_196587;agilent_36766
agilent_36771;agilent_36771
agilent_80579;agilent_36771
agilent_118159;agilent_36771
agilent_125631;agilent_36771
agilent_150440;agilent_36771
agilent_164783;agilent_36771
agilent_171444;agilent_36771
agilent_36772;agilent_36772
agilent_38027;agilent_36772
agilent_215812;agilent_36772
agilent_36776;agilent_36776
agilent_49555;agilent_36776
agilent_93047;agilent_36776
agilent_109885;agilent_36776
agilent_160097;agilent_36776
agilent_173505;agilent_36776
agilent_201288;agilent_36776
agilent_217791;agilent_36776
agilent_36779;agilent_36779
agilent_39358;agilent_36779
agilent_43053;agilent_36779
agilent_95377;agilent_36779
agilent_174179;agilent_36779
agilent_175185;agilent_36779
agilent_178202;agilent_36779
agilent_214684;agilent_36779
agilent_36780;agilent_36780
agilent_45874;agilent_36780
agilent_46428;agilent_36780
agilent_50881;agilent_36780
agilent_65637;agilent_36780
agilent_70690;agilent_36780
agilent_71003;agilent_36780
agilent_77516;agilent_36780
agilent_92567;agilent_36780
agilent_110484;agilent_36780
agilent_112977;agilent_36780
agilent_113343;agilent_36780
agilent_125366;agilent_36780
agilent_131489;agilent_36780
agilent_136396;agilent_36780
agilent_138719;agilent_36780
agilent_160520;agilent_36780
agilent_165385;agilent_36780
agilent_191130;agilent_36780
agilent_36782;agilent_36782
agilent_47362;agilent_36782
agilent_87866;agilent_36782
agilent_115967;agilent_36782
agilent_120517;agilent_36782
agilent_197780;agilent_36782
agilent_211877;agilent_36782
agilent_111839;agilent_36784
agilent_151640;agilent_36784
agilent_165515;agilent_36784
agilent_175723;agilent_36784
agilent_201336;agilent_36784
agilent_210769;agilent_36784
agilent_36785;agilent_36785
agilent_58840;agilent_36785
agilent_130559;agilent_36785
agilent_148857;agilent_36785
agilent_194350;agilent_36785
agilent_194507;agilent_36785
agilent_214088;agilent_36789
agilent_36804;agilent_36804
agilent_42009;agilent_36804
agilent_55223;agilent_36804
agilent_89276;agilent_36804
agilent_105630;agilent_36804
agilent_159358;agilent_36804
agilent_174346;agilent_36804
agilent_202834;agilent_36804
agilent_204262;agilent_36804
agilent_209835;agilent_36804
agilent_36805;agilent_36805
agilent_57927;agilent_36805
agilent_76068;agilent_36805
agilent_89953;agilent_36805
agilent_99858;agilent_36805
agilent_177614;agilent_36805
agilent_36810;agilent_36810
agilent_72320;agilent_36810
agilent_93839;agilent_36810
agilent_202421;agilent_36810
agilent_48052;agilent_36811
agilent_113694;agilent_36811
agilent_122524;agilent_36811
agilent_36812;agilent_36812
agilent_84541;agilent_36812
agilent_131670;agilent_36812
agilent_174076;agilent_36812
agilent_202105;agilent_36812
agilent_78524;agilent_36819
agilent_79958;agilent_36819
agilent_153697;agilent_36819
agilent_57748;agilent_36825
agilent_64708;agilent_36825
agilent_73777;agilent_36825
agilent_78853;agilent_36825
agilent_80901;agilent_36825
agilent_84873;agilent_36825
agilent_88832;agilent_36825
agilent_89677;agilent_36825
agilent_119429;agilent_36825
agilent_138186;agilent_36825
agilent_173208;agilent_36825
agilent_175183;agilent_36825
agilent_36827;agilent_36827
agilent_97977;agilent_36827
agilent_117209;agilent_36827
agilent_198379;agilent_36827
agilent_199721;agilent_36827
agilent_200503;agilent_36827
agilent_205384;agilent_36827
agilent_45123;agilent_36832
agilent_94028;agilent_36832
agilent_147457;agilent_36832
agilent_154933;agilent_36832
agilent_174177;agilent_36832
agilent_196449;agilent_36832
agilent_36834;agilent_36834
agilent_59273;agilent_36834
agilent_86245;agilent_36834
agilent_183969;agilent_36834
agilent_199327;agilent_36834
agilent_209011;agilent_36834
agilent_36840;agilent_36840
agilent_42305;agilent_36840
agilent_65657;agilent_36840
agilent_70223;agilent_36840
agilent_183394;agilent_36840
agilent_36848;agilent_36848
agilent_83907;agilent_36848
agilent_110153;agilent_36848
agilent_164439;agilent_36848
agilent_165519;agilent_36848
agilent_168940;agilent_36848
agilent_186045;agilent_36848
agilent_36851;agilent_36851
agilent_192138;agilent_36851
agilent_64495;agilent_36854
agilent_71720;agilent_36854
agilent_105981;agilent_36854
agilent_108221;agilent_36854
agilent_111736;agilent_36854
agilent_125156;agilent_36854
agilent_151175;agilent_36854
agilent_180326;agilent_36854
agilent_182397;agilent_36854
agilent_185015;agilent_36854
agilent_199767;agilent_36854
agilent_36858;agilent_36858
agilent_139889;agilent_36858
agilent_36869;agilent_36869
agilent_61000;agilent_36869
agilent_90173;agilent_36869
agilent_120516;agilent_36869
agilent_140279;agilent_36869
agilent_179677;agilent_36869
agilent_200411;agilent_36869
agilent_200644;agilent_36869
agilent_36870;agilent_36870
agilent_65132;agilent_36870
agilent_95620;agilent_36870
agilent_149740;agilent_36870
agilent_176924;agilent_36870
agilent_180429;agilent_36870
agilent_186830;agilent_36870
agilent_36872;agilent_36872
agilent_41735;agilent_36872
agilent_65953;agilent_36872
agilent_181332;agilent_36872
agilent_192796;agilent_36872
agilent_202014;agilent_36872
agilent_207056;agilent_36872
agilent_36873;agilent_36873
agilent_50379;agilent_36873
agilent_73101;agilent_36873
agilent_82384;agilent_36873
agilent_115759;agilent_36873
agilent_126446;agilent_36873
agilent_156326;agilent_36873
agilent_173949;agilent_36873
agilent_36874;agilent_36874
agilent_176238;agilent_36874
agilent_36875;agilent_36875
agilent_53145;agilent_36875
agilent_39219;agilent_36878
agilent_59036;agilent_36878
agilent_89743;agilent_36878
agilent_100115;agilent_36878
agilent_112291;agilent_36878
agilent_139250;agilent_36878
agilent_149290;agilent_36878
agilent_182168;agilent_36878
agilent_196748;agilent_36878
agilent_215637;agilent_36878
agilent_36879;agilent_36879
agilent_81102;agilent_36879
agilent_155809;agilent_36879
agilent_160073;agilent_36879
agilent_213793;agilent_36879
agilent_36882;agilent_36882
agilent_46389;agilent_36882
agilent_89018;agilent_36882
agilent_91099;agilent_36882
agilent_109352;agilent_36882
agilent_118780;agilent_36882
agilent_123934;agilent_36882
agilent_159223;agilent_36882
agilent_189667;agilent_36882
agilent_36887;agilent_36887
agilent_49481;agilent_36887
agilent_49606;agilent_36887
agilent_89697;agilent_36887
agilent_129005;agilent_36887
agilent_159800;agilent_36887
agilent_74342;agilent_36891
agilent_96874;agilent_36891
agilent_99152;agilent_36891
agilent_138377;agilent_36891
agilent_141360;agilent_36891
agilent_158443;agilent_36891
agilent_176714;agilent_36891
agilent_193370;agilent_36891
agilent_210425;agilent_36891
agilent_67890;agilent_36904
agilent_94026;agilent_36904
agilent_118779;agilent_36904
agilent_172918;agilent_36904
agilent_215730;agilent_36904
agilent_36905;agilent_36905
agilent_60780;agilent_36905
agilent_104453;agilent_36905
agilent_192601;agilent_36905
agilent_36909;agilent_36909
agilent_63560;agilent_36909
agilent_70950;agilent_36909
agilent_82516;agilent_36909
agilent_112960;agilent_36909
agilent_129893;agilent_36909
agilent_207632;agilent_36909
agilent_212858;agilent_36909
agilent_45286;agilent_36913
agilent_73193;agilent_36913
agilent_74009;agilent_36913
agilent_112777;agilent_36913
agilent_116809;agilent_36913
agilent_133988;agilent_36913
agilent_145716;agilent_36913
agilent_213598;agilent_36913
agilent_36917;agilent_36917
agilent_45065;agilent_36917
agilent_73014;agilent_36917
agilent_83123;agilent_36917
agilent_88379;agilent_36917
agilent_111267;agilent_36917
agilent_118105;agilent_36917
agilent_124980;agilent_36917
agilent_127025;agilent_36917
agilent_144592;agilent_36917
agilent_148159;agilent_36917
agilent_156098;agilent_36917
agilent_168800;agilent_36917
agilent_199943;agilent_36917
agilent_207395;agilent_36917
agilent_217202;agilent_36917
agilent_88324;agilent_36919
agilent_153549;agilent_36919
agilent_189382;agilent_36919
agilent_199045;agilent_36919
agilent_36920;agilent_36920
agilent_40721;agilent_36920
agilent_65619;agilent_36920
agilent_92054;agilent_36920
agilent_111189;agilent_36920
agilent_129039;agilent_36920
agilent_134800;agilent_36920
agilent_138118;agilent_36920
agilent_180977;agilent_36920
agilent_196180;agilent_36920
agilent_214044;agilent_36920
agilent_36921;agilent_36921
agilent_175241;agilent_36921
agilent_219158;agilent_36921
agilent_36922;agilent_36922
agilent_80468;agilent_36922
agilent_85166;agilent_36922
agilent_94985;agilent_36922
agilent_114895;agilent_36922
agilent_53152;agilent_36932
agilent_65710;agilent_36932
agilent_90205;agilent_36932
agilent_93830;agilent_36932
agilent_128080;agilent_36932
agilent_143780;agilent_36932
agilent_211746;agilent_36932
agilent_36945;agilent_36945
agilent_49907;agilent_36945
agilent_58749;agilent_36945
agilent_76419;agilent_36945
agilent_97412;agilent_36945
agilent_108866;agilent_36945
agilent_131559;agilent_36945
agilent_178334;agilent_36945
agilent_195178;agilent_36945
agilent_159464;agilent_36956
agilent_182284;agilent_36956
agilent_184311;agilent_36956
agilent_36964;agilent_36964
agilent_170339;agilent_36964
agilent_185954;agilent_36964
agilent_193929;agilent_36964
agilent_36965;agilent_36965
agilent_50127;agilent_36965
agilent_109320;agilent_36965
agilent_123696;agilent_36965
agilent_126846;agilent_36965
agilent_218146;agilent_36965
agilent_151668;agilent_36967
agilent_177846;agilent_36967
agilent_192121;agilent_36967
agilent_161037;agilent_36969
agilent_166585;agilent_36969
agilent_195337;agilent_36969
agilent_196263;agilent_36969
agilent_202118;agilent_36969
agilent_36975;agilent_36975
agilent_63168;agilent_36975
agilent_83698;agilent_36975
agilent_163976;agilent_36975
agilent_36976;agilent_36976
agilent_36984;agilent_36984
agilent_36993;agilent_36993
agilent_101627;agilent_36993
agilent_214554;agilent_36993
agilent_36995;agilent_36995
agilent_114221;agilent_36995
agilent_141602;agilent_36995
agilent_169146;agilent_36995
agilent_36997;agilent_36997
agilent_133702;agilent_36997
agilent_146645;agilent_36997
agilent_193040;agilent_36997
agilent_37005;agilent_37005
agilent_47381;agilent_37005
agilent_50348;agilent_37005
agilent_94838;agilent_37005
agilent_95196;agilent_37005
agilent_129862;agilent_37005
agilent_132389;agilent_37005
agilent_139297;agilent_37005
agilent_142561;agilent_37005
agilent_160982;agilent_37005
agilent_184171;agilent_37005
agilent_217452;agilent_37005
agilent_64412;agilent_37006
